bigram,n,year,star,pec
top notch,265,2015,5,0.015477163882723981
super friendly,242,2015,5,0.01413386286648756
5 stars,234,2015,5,0.013666627730405327
30 minutes,231,2015,5,0.01349141455437449
dry cleaning,222,2015,5,0.012965775026281977
excellent service,217,2015,5,0.012673753066230581
fair price,209,2015,5,0.012206517930148347
excellent job,206,2015,5,0.01203130475411751
water heater,201,2015,5,0.011739282794066113
2 hours,199,2015,5,0.011622474010045555
excellent customer,193,2015,5,0.011272047657983881
fantastic job,181,2015,5,0.01057119495386053
iphone 6,179,2015,5,0.010454386169839971
15 minutes,172,2015,5,0.010045555425768017
5 star,163,2015,5,0.009519915897675505
phone call,162,2015,5,0.009461511505665226
10 minutes,160,2015,5,0.009344702721644668
family owned,160,2015,5,0.009344702721644668
engagement ring,158,2015,5,0.00922789393762411
extremely helpful,153,2015,5,0.008935871977572713
friendly staff,153,2015,5,0.008935871977572713
moving company,153,2015,5,0.008935871977572713
20 minutes,147,2015,5,0.008585445625511038
friendly service,144,2015,5,0.008410232449480201
wedding dress,141,2015,5,0.008235019273449364
super nice,136,2015,5,0.007942997313397968
bike shop,135,2015,5,0.007884592921387688
yelp reviews,134,2015,5,0.00782618852937741
storage unit,133,2015,5,0.00776778413736713
apple store,126,2015,5,0.007358953393295176
post office,124,2015,5,0.007242144609274618
dry cleaners,123,2015,5,0.0071837402172643386
reasonable prices,120,2015,5,0.007008527041233501
carpets cleaned,119,2015,5,0.006950122649223222
ni highly,118,2015,5,0.006891718257212943
24 hours,117,2015,5,0.006833313865202664
shoe repair,116,2015,5,0.006774909473192384
2 days,114,2015,5,0.006658100689171826
5 minutes,114,2015,5,0.006658100689171826
fast service,113,2015,5,0.006599696297161547
awesome job,112,2015,5,0.006541291905151268
super helpful,110,2015,5,0.006424483121130709
timely manner,110,2015,5,0.006424483121130709
extremely professional,108,2015,5,0.006307674337110151
45 minutes,98,2015,5,0.005723630417007359
amazing service,97,2015,5,0.00566522602499708
super fast,97,2015,5,0.00566522602499708
cleaning service,96,2015,5,0.005606821632986801
months ago,96,2015,5,0.005606821632986801
appliance repair,95,2015,5,0.005548417240976522
extra mile,95,2015,5,0.005548417240976522
service call,95,2015,5,0.005548417240976522
garage door,91,2015,5,0.005314799672935405
friendly professional,88,2015,5,0.005139586496904568
repair shop,88,2015,5,0.005139586496904568
hard drive,87,2015,5,0.005081182104894288
screen protector,87,2015,5,0.005081182104894288
1 2,86,2015,5,0.005022777712884009
3 hours,86,2015,5,0.005022777712884009
wonderful job,86,2015,5,0.005022777712884009
weeks ago,85,2015,5,0.00496437332087373
dry cleaner,82,2015,5,0.004789160144842892
absolutely love,81,2015,5,0.004730755752832613
ni called,81,2015,5,0.004730755752832613
2 weeks,80,2015,5,0.004672351360822334
awesome service,78,2015,5,0.004555542576801776
absolutely amazing,76,2015,5,0.004438733792781217
cell phone,76,2015,5,0.004438733792781217
day service,76,2015,5,0.004438733792781217
extremely friendly,76,2015,5,0.004438733792781217
professional service,76,2015,5,0.004438733792781217
professional friendly,75,2015,5,0.004380329400770938
quick service,75,2015,5,0.004380329400770938
pleasantly surprised,73,2015,5,0.00426352061675038
local business,72,2015,5,0.004205116224740101
water softener,72,2015,5,0.004205116224740101
nice guy,71,2015,5,0.004146711832729822
washing machine,71,2015,5,0.004146711832729822
extremely knowledgeable,70,2015,5,0.004088307440719542
short notice,70,2015,5,0.004088307440719542
business cards,69,2015,5,0.004029903048709263
iphone 5,69,2015,5,0.004029903048709263
taking care,68,2015,5,0.003971498656698984
3 days,67,2015,5,0.003913094264688705
entire process,67,2015,5,0.003913094264688705
home warranty,67,2015,5,0.003913094264688705
owned business,67,2015,5,0.003913094264688705
professional courteous,67,2015,5,0.003913094264688705
iphone 5s,66,2015,5,0.0038546898726784253
credit card,65,2015,5,0.0037962854806681463
love love,65,2015,5,0.0037962854806681463
time frame,65,2015,5,0.0037962854806681463
customer service,237,2018,4,0.11993927125506072
5 stars,91,2018,4,0.046052631578947366
highly recommend,63,2018,4,0.03188259109311741
4 stars,62,2018,4,0.03137651821862348
apple store,51,2018,4,0.025809716599190284
dry cleaning,51,2018,4,0.025809716599190284
las vegas,48,2018,4,0.024291497975708502
post office,43,2018,4,0.021761133603238867
5 star,31,2018,4,0.01568825910931174
friendly staff,31,2018,4,0.01568825910931174
30 minutes,29,2018,4,0.014676113360323886
super nice,29,2018,4,0.014676113360323886
pest control,28,2018,4,0.01417004048582996
super friendly,27,2018,4,0.013663967611336033
home warranty,26,2018,4,0.013157894736842105
10 minutes,25,2018,4,0.012651821862348178
parking lot,24,2018,4,0.012145748987854251
1 2,23,2018,4,0.011639676113360324
15 minutes,22,2018,4,0.011133603238866396
2 hours,22,2018,4,0.011133603238866396
phone call,22,2018,4,0.011133603238866396
reasonable price,21,2018,4,0.01062753036437247
1 star,20,2018,4,0.010121457489878543
2 days,20,2018,4,0.010121457489878543
24 hours,19,2018,4,0.009615384615384616
cleaning service,19,2018,4,0.009615384615384616
star rating,19,2018,4,0.009615384615384616
super helpful,19,2018,4,0.009615384615384616
water heater,19,2018,4,0.009615384615384616
4 star,18,2018,4,0.009109311740890687
excellent job,18,2018,4,0.009109311740890687
2 weeks,17,2018,4,0.00860323886639676
5 minutes,17,2018,4,0.00860323886639676
fast service,17,2018,4,0.00860323886639676
ups store,17,2018,4,0.00860323886639676
service call,16,2018,4,0.008097165991902834
4 5,15,2018,4,0.0075910931174089065
ac unit,15,2018,4,0.0075910931174089065
dry cleaner,15,2018,4,0.0075910931174089065
dry cleaners,15,2018,4,0.0075910931174089065
moving company,15,2018,4,0.0075910931174089065
al pastor,14,2018,4,0.00708502024291498
fair price,14,2018,4,0.00708502024291498
friendly service,14,2018,4,0.00708502024291498
front desk,14,2018,4,0.00708502024291498
korean bbq,14,2018,4,0.00708502024291498
pleasantly surprised,14,2018,4,0.00708502024291498
warranty company,14,2018,4,0.00708502024291498
3 days,13,2018,4,0.006578947368421052
credit card,13,2018,4,0.006578947368421052
front door,13,2018,4,0.006578947368421052
reasonable prices,13,2018,4,0.006578947368421052
timely manner,13,2018,4,0.006578947368421052
wait time,13,2018,4,0.006578947368421052
3 4,12,2018,4,0.006072874493927126
carpet cleaning,12,2018,4,0.006072874493927126
dry cleaned,12,2018,4,0.006072874493927126
extremely helpful,12,2018,4,0.006072874493927126
multiple times,12,2018,4,0.006072874493927126
service tech,12,2018,4,0.006072874493927126
star review,12,2018,4,0.006072874493927126
storage unit,12,2018,4,0.006072874493927126
time frame,12,2018,4,0.006072874493927126
20 minutes,11,2018,4,0.005566801619433198
24 hour,11,2018,4,0.005566801619433198
apple watch,11,2018,4,0.005566801619433198
bit pricey,11,2018,4,0.005566801619433198
helpful staff,11,2018,4,0.005566801619433198
