bigram,n,star,pec
10 minutes,241,2,0.025526956890159942
20 minutes,205,2,0.021713801504077958
30 minutes,203,2,0.021501959538184515
parking lot,172,2,0.01821840906683614
credit card,133,2,0.014087490731913992
pulled pork,121,2,0.01281643893655333
hot water,120,2,0.01271051795360661
45 minutes,119,2,0.012604596970659888
ice cream,111,2,0.011757229107086114
nthe food,109,2,0.011545387141192671
5 minutes,108,2,0.011439466158245948
2 hours,107,2,0.011333545175299227
resort fees,107,2,0.011333545175299227
chick fil,102,2,0.010803940260565617
1 2,96,2,0.010168414362885288
prime rib,92,2,0.0097447304310984
5 star,91,2,0.009638809448151679
wait staff,90,2,0.009532888465204958
coffee maker,85,2,0.009003283550471348
2 star,82,2,0.008685520601631183
desk staff,81,2,0.008579599618684462
mini fridge,80,2,0.00847367863573774
salad bar,80,2,0.00847367863573774
1 star,78,2,0.008261836669844296
3 times,77,2,0.008155915686897575
happy hour,77,2,0.008155915686897575
motel 6,75,2,0.00794407372100413
5 stars,74,2,0.00783815273805741
poor service,72,2,0.0076263107721639654
40 minutes,71,2,0.007520389789217244
night stay,70,2,0.007414468806270522
friday night,66,2,0.0069907848744836356
saturday night,66,2,0.0069907848744836356
cracker barrel,65,2,0.0068848638915369135
multiple times,65,2,0.0068848638915369135
entire time,63,2,0.00667302192564347
mashed potatoes,63,2,0.00667302192564347
fried chicken,62,2,0.006567100942696748
mini bar,62,2,0.006567100942696748
monte carlo,59,2,0.006249337993856583
friendly staff,58,2,0.0061434170109098615
food quality,57,2,0.0060374960279631395
nthe hotel,57,2,0.0060374960279631395
10 15,55,2,0.005825654062069696
3 hours,55,2,0.005825654062069696
late check,55,2,0.005825654062069696
paper thin,55,2,0.005825654062069696
potato salad,55,2,0.005825654062069696
water pressure,55,2,0.005825654062069696
cigarette smoke,54,2,0.005719733079122974
air conditioning,53,2,0.005613812096176253
circus circus,53,2,0.005613812096176253
3 days,52,2,0.005507891113229531
bad experience,52,2,0.005507891113229531
2 nights,51,2,0.005401970130282809
free breakfast,51,2,0.005401970130282809
free parking,51,2,0.005401970130282809
shower head,51,2,0.005401970130282809
toilet paper,51,2,0.005401970130282809
25 minutes,50,2,0.0052960491473360875
bbq sauce,50,2,0.0052960491473360875
mandalay bay,50,2,0.0052960491473360875
walking distance,50,2,0.0052960491473360875
casino floor,49,2,0.005190128164389365
food court,49,2,0.005190128164389365
mexican food,49,2,0.005190128164389365
2 people,48,2,0.005084207181442644
air conditioner,48,2,0.005084207181442644
corned beef,48,2,0.005084207181442644
fast food,48,2,0.005084207181442644
wi fi,48,2,0.005084207181442644
hot tub,47,2,0.004978286198495922
parking garage,47,2,0.004978286198495922
star hotel,47,2,0.004978286198495922
3 nights,46,2,0.0048723652155492
chicken sandwich,46,2,0.0048723652155492
extremely disappointed,45,2,0.004766444232602479
guest services,45,2,0.004766444232602479
2 3,44,2,0.004660523249655757
time staying,44,2,0.004660523249655757
bathroom door,43,2,0.004554602266709035
desk clerk,43,2,0.004554602266709035
slow service,43,2,0.004554602266709035
bad service,42,2,0.0044486812837623135
free wifi,42,2,0.0044486812837623135
half hour,42,2,0.0044486812837623135
luke warm,42,2,0.0044486812837623135
strip view,42,2,0.0044486812837623135
valet parking,42,2,0.0044486812837623135
3 stars,41,2,0.004342760300815591
carne asada,41,2,0.004342760300815591
front door,41,2,0.004342760300815591
hotel staff,41,2,0.004342760300815591
medium rare,41,2,0.004342760300815591
front desk,803,3,0.08653949779071021
customer service,410,3,0.044185795883177066
3 stars,381,3,0.041060459101196246
las vegas,337,3,0.03631856881129432
resort fee,252,3,0.027158098933074686
5 stars,184,3,0.019829723030498975
happy hour,182,3,0.01961418256277616
parking lot,155,3,0.01670438624851816
30 minutes,154,3,0.016596616014656753
ice cream,154,3,0.016596616014656753
nthe food,153,3,0.016488845780795344
10 minutes,139,3,0.01498006250673564
15 minutes,137,3,0.014764522039012825
5 star,136,3,0.014656751805151417
20 minutes,131,3,0.01411790063584438
walking distance,131,3,0.01411790063584438
pulled pork,127,3,0.01368681970039875
food court,103,3,0.01110033408772497
3 star,101,3,0.010884793620002156
coffee maker,101,3,0.010884793620002156
mini fridge,101,3,0.010884793620002156
1 2,96,3,0.010345942450695119
mashed potatoes,89,3,0.009591550813665266
prime rib,89,3,0.009591550813665266
resort fees,86,3,0.009268240112081043
2 hours,85,3,0.009160469878219635
salad bar,85,3,0.009160469878219635
4 stars,83,3,0.008944929410496821
cracker barrel,81,3,0.008729388942774006
nthe hotel,79,3,0.00851384847505119
45 minutes,78,3,0.008406078241189783
fried chicken,77,3,0.008298308007328377
bbq sauce,76,3,0.008190537773466969
credit card,76,3,0.008190537773466969
nice hotel,76,3,0.008190537773466969
convention center,75,3,0.008082767539605561
free parking,74,3,0.007974997305744153
friday night,74,3,0.007974997305744153
super friendly,74,3,0.007974997305744153
casino floor,73,3,0.007867227071882745
friendly staff,73,3,0.007867227071882745
free breakfast,72,3,0.007759456838021339
parking garage,72,3,0.007759456838021339
food options,71,3,0.007651686604159931
wait staff,71,3,0.007651686604159931
mandalay bay,70,3,0.007543916370298524
desk staff,68,3,0.0073283759025757084
fast food,67,3,0.007220605668714301
nthe service,67,3,0.007220605668714301
chick fil,66,3,0.007112835434852894
french toast,66,3,0.007112835434852894
nthe staff,66,3,0.007112835434852894
pretty decent,66,3,0.007112835434852894
chicken sandwich,65,3,0.007005065200991486
5 minutes,64,3,0.006897294967130078
water pressure,63,3,0.006789524733268671
saturday night,62,3,0.006681754499407264
hot tub,61,3,0.006573984265545856
3 5,60,3,0.006466214031684449
planet hollywood,59,3,0.006358443797823041
star rating,59,3,0.006358443797823041
hot water,58,3,0.0062506735639616335
mexican food,58,3,0.0062506735639616335
pretty nice,58,3,0.0062506735639616335
valet parking,58,3,0.0062506735639616335
carne asada,57,3,0.006142903330100227
top notch,57,3,0.006142903330100227
highly recommend,56,3,0.006035133096238819
3 nights,55,3,0.005927362862377411
3 times,55,3,0.005927362862377411
hotel staff,55,3,0.005927362862377411
king bed,55,3,0.005927362862377411
potato salad,55,3,0.005927362862377411
4 5,53,3,0.005711822394654596
2 stars,52,3,0.005604052160793189
multiple times,52,3,0.005604052160793189
write home,52,3,0.005604052160793189
gift shop,51,3,0.005496281926931782
park mgm,51,3,0.005496281926931782
super nice,51,3,0.005496281926931782
dim sum,50,3,0.005388511693070374
toilet paper,50,3,0.005388511693070374
1 star,49,3,0.005280741459208966
3.5 stars,49,3,0.005280741459208966
fremont street,49,3,0.005280741459208966
live music,49,3,0.005280741459208966
mini bar,49,3,0.005280741459208966
star hotel,49,3,0.005280741459208966
circus circus,48,3,0.005172971225347559
medium rare,48,3,0.005172971225347559
caesar salad,47,3,0.005065200991486152
hard time,47,3,0.005065200991486152
pretty cool,47,3,0.005065200991486152
strip view,47,3,0.005065200991486152
breakfast buffet,46,3,0.004957430757624744
hot sauce,46,3,0.004957430757624744
lazy river,46,3,0.004957430757624744
night stay,46,3,0.004957430757624744
nthe bad,46,3,0.004957430757624744
nthe casino,46,3,0.004957430757624744
front desk,885,4,0.05482931664704789
las vegas,784,4,0.04857195960597237
customer service,532,4,0.032959544018338394
5 stars,490,4,0.03035747475373273
happy hour,458,4,0.028374945790223653
ice cream,452,4,0.028003221609565702
4 stars,448,4,0.02775540548912707
highly recommend,373,4,0.02310885323090267
friendly staff,338,4,0.020940462177064616
pulled pork,301,4,0.018648163063007248
walking distance,285,4,0.01765689858125271
resort fee,264,4,0.01635586394894988
pleasantly surprised,250,4,0.01548850752741466
parking lot,248,4,0.015364599467195341
5 star,224,4,0.013877702744563535
nice hotel,204,4,0.01263862214237036
food court,182,4,0.01127563347995787
nthe hotel,180,4,0.011151725419738554
nthe staff,171,4,0.010594139148751626
prime rib,169,4,0.010470231088532308
hot tub,164,4,0.010160460937984016
super friendly,162,4,0.010036552877764698
free wifi,161,4,0.00997459884765504
nthe food,161,4,0.00997459884765504
salad bar,159,4,0.009850690787435723
top notch,155,4,0.009602874666997089
free breakfast,153,4,0.00947896660677777
mandalay bay,143,4,0.008859426305681185
1 2,142,4,0.008797472275571526
15 minutes,140,4,0.008673564215352208
fast food,139,4,0.00861161018524255
10 minutes,138,4,0.008549656155132892
desk staff,135,4,0.008363794064803915
late night,133,4,0.008239886004584598
live music,132,4,0.00817793197447494
4 star,129,4,0.007992069884145964
flat screen,129,4,0.007992069884145964
pretty cool,129,4,0.007992069884145964
nthe service,127,4,0.007868161823926646
french toast,126,4,0.007806207793816988
planet hollywood,126,4,0.007806207793816988
wi fi,126,4,0.007806207793816988
saturday night,125,4,0.00774425376370733
convention center,124,4,0.0076822997335976705
food options,123,4,0.0076203457034880115
parking garage,121,4,0.007496437643268694
coffee maker,120,4,0.007434483613159036
30 minutes,118,4,0.007310575552939719
gluten free,118,4,0.007310575552939719
wait staff,118,4,0.007310575552939719
friday night,117,4,0.00724862152283006
super nice,116,4,0.007186667492720402
