bigram,n,year,star,pec
currency exchange,2,2016,4,0.005089058524173028
debit card,2,2016,4,0.005089058524173028
directly underground,2,2016,4,0.005089058524173028
customer service,674,2017,1,0.1752470098803952
credit union,197,2017,1,0.05122204888195528
credit card,133,2017,1,0.034581383255330216
insurance company,99,2017,1,0.02574102964118565
home warranty,75,2017,1,0.01950078003120125
worst customer,66,2017,1,0.0171606864274571
worst bank,64,2017,1,0.016640665626625067
checking account,63,2017,1,0.01638065522620905
branch manager,55,2017,1,0.014300572022880915
phone call,55,2017,1,0.014300572022880915
phone calls,55,2017,1,0.014300572022880915
oil change,51,2017,1,0.01326053042121685
3 weeks,45,2017,1,0.01170046801872075
credit score,43,2017,1,0.011180447217888715
debit card,43,2017,1,0.011180447217888715
30 minutes,41,2017,1,0.010660426417056681
20 minutes,40,2017,1,0.010400416016640665
horrible customer,39,2017,1,0.01014040561622465
bank account,38,2017,1,0.009880395215808632
business days,37,2017,1,0.009620384815392615
2 months,36,2017,1,0.0093603744149766
service fee,36,2017,1,0.0093603744149766
worst experience,35,2017,1,0.009100364014560582
1 star,34,2017,1,0.008840353614144566
2 weeks,34,2017,1,0.008840353614144566
warranty company,33,2017,1,0.00858034321372855
2 tellers,32,2017,1,0.008320332813312533
30 days,32,2017,1,0.008320332813312533
multiple times,32,2017,1,0.008320332813312533
0 stars,31,2017,1,0.008060322412896516
10 minutes,31,2017,1,0.008060322412896516
15 minutes,31,2017,1,0.008060322412896516
3 months,31,2017,1,0.008060322412896516
6 months,31,2017,1,0.008060322412896516
extremely rude,31,2017,1,0.008060322412896516
camping world,30,2017,1,0.0078003120124804995
10 days,29,2017,1,0.0075403016120644826
24 hours,29,2017,1,0.0075403016120644826
credit cards,29,2017,1,0.0075403016120644826
las vegas,29,2017,1,0.0075403016120644826
months ago,29,2017,1,0.0075403016120644826
mortgage company,29,2017,1,0.0075403016120644826
poor service,29,2017,1,0.0075403016120644826
2 hours,28,2017,1,0.007280291211648466
credit unions,28,2017,1,0.007280291211648466
3 times,27,2017,1,0.0070202808112324495
car loan,27,2017,1,0.0070202808112324495
poor customer,27,2017,1,0.0070202808112324495
chase bank,26,2017,1,0.006760270410816433
1 teller,25,2017,1,0.006500260010400416
45 minutes,25,2017,1,0.006500260010400416
buyer beware,25,2017,1,0.006500260010400416
desert schools,25,2017,1,0.006500260010400416
service call,25,2017,1,0.006500260010400416
bad reviews,24,2017,1,0.0062402496099844
savings account,24,2017,1,0.0062402496099844
story short,24,2017,1,0.0062402496099844
terrible customer,24,2017,1,0.0062402496099844
2 days,23,2017,1,0.005980239209568383
3 days,23,2017,1,0.005980239209568383
direct deposit,23,2017,1,0.005980239209568383
horrible experience,23,2017,1,0.005980239209568383
negative stars,23,2017,1,0.005980239209568383
social security,23,2017,1,0.005980239209568383
worst company,23,2017,1,0.005980239209568383
1 2,22,2017,1,0.005720228809152366
car insurance,22,2017,1,0.005720228809152366
weeks ago,22,2017,1,0.005720228809152366
body shop,21,2017,1,0.00546021840873635
call center,21,2017,1,0.00546021840873635
days ago,21,2017,1,0.00546021840873635
financial institution,21,2017,1,0.00546021840873635
pre existing,21,2017,1,0.00546021840873635
worst insurance,21,2017,1,0.00546021840873635
5 minutes,20,2017,1,0.005200208008320333
bad experience,20,2017,1,0.005200208008320333
business account,20,2017,1,0.005200208008320333
parking lot,20,2017,1,0.005200208008320333
service rep,20,2017,1,0.005200208008320333
wait time,20,2017,1,0.005200208008320333
5 days,19,2017,1,0.004940197607904316
overdraft fees,19,2017,1,0.004940197607904316
terrible experience,19,2017,1,0.004940197607904316
25 minutes,18,2017,1,0.0046801872074883
4 days,18,2017,1,0.0046801872074883
business practices,18,2017,1,0.0046801872074883
cashiers check,18,2017,1,0.0046801872074883
highly recommend,18,2017,1,0.0046801872074883
horrible service,18,2017,1,0.0046801872074883
worst service,18,2017,1,0.0046801872074883
2 3,17,2017,1,0.004420176807072283
auto loan,17,2017,1,0.004420176807072283
centennial toyota,17,2017,1,0.004420176807072283
credit report,17,2017,1,0.004420176807072283
life insurance,17,2017,1,0.004420176807072283
month ago,17,2017,1,0.004420176807072283
personal banker,17,2017,1,0.004420176807072283
real estate,17,2017,1,0.004420176807072283
repair company,17,2017,1,0.004420176807072283
service department,17,2017,1,0.004420176807072283
customer service,48,2018,4,0.13114754098360656
credit union,31,2018,4,0.08469945355191257
debit card,9,2018,4,0.02459016393442623
friendly staff,9,2018,4,0.02459016393442623
parking lot,9,2018,4,0.02459016393442623
5 stars,7,2018,4,0.01912568306010929
checking account,7,2018,4,0.01912568306010929
home warranty,7,2018,4,0.01912568306010929
credit unions,6,2018,4,0.01639344262295082
las vegas,6,2018,4,0.01639344262295082
15 minutes,5,2018,4,0.01366120218579235
5 minutes,5,2018,4,0.01366120218579235
highly recommend,5,2018,4,0.01366120218579235
4 stars,4,2018,4,0.01092896174863388
camping world,4,2018,4,0.01092896174863388
chase bank,4,2018,4,0.01092896174863388
credit card,4,2018,4,0.01092896174863388
service rep,4,2018,4,0.01092896174863388
super friendly,4,2018,4,0.01092896174863388
super helpful,4,2018,4,0.01092896174863388
tax return,4,2018,4,0.01092896174863388
20 minutes,3,2018,4,0.00819672131147541
25 bills,3,2018,4,0.00819672131147541
6 months,3,2018,4,0.00819672131147541
bank account,3,2018,4,0.00819672131147541
check city,3,2018,4,0.00819672131147541
excellent customer,3,2018,4,0.00819672131147541
fairly quickly,3,2018,4,0.00819672131147541
feel safe,3,2018,4,0.00819672131147541
home equity,3,2018,4,0.00819672131147541
local branch,3,2018,4,0.00819672131147541
mountain vista,3,2018,4,0.00819672131147541
nthe staff,3,2018,4,0.00819672131147541
oil change,3,2018,4,0.00819672131147541
online banking,3,2018,4,0.00819672131147541
platinum home,3,2018,4,0.00819672131147541
pretty decent,3,2018,4,0.00819672131147541
pretty quickly,3,2018,4,0.00819672131147541
savings account,3,2018,4,0.00819672131147541
text message,3,2018,4,0.00819672131147541
tire rotation,3,2018,4,0.00819672131147541
top notch,3,2018,4,0.00819672131147541
unique situation,3,2018,4,0.00819672131147541
1 2,2,2018,4,0.00546448087431694
1 star,2,2018,4,0.00546448087431694
10 minutes,2,2018,4,0.00546448087431694
15 min,2,2018,4,0.00546448087431694
4 5,2,2018,4,0.00546448087431694
5 star,2,2018,4,0.00546448087431694
ac unit,2,2018,4,0.00546448087431694
answer online,2,2018,4,0.00546448087431694
auto loan,2,2018,4,0.00546448087431694
bad day,2,2018,4,0.00546448087431694
bad experience,2,2018,4,0.00546448087431694
bad experiences,2,2018,4,0.00546448087431694
bad reviews,2,2018,4,0.00546448087431694
bear logo,2,2018,4,0.00546448087431694
breakfast burrito,2,2018,4,0.00546448087431694
business accounts,2,2018,4,0.00546448087431694
business hours,2,2018,4,0.00546448087431694
buying experience,2,2018,4,0.00546448087431694
check cashing,2,2018,4,0.00546448087431694
checking savings,2,2018,4,0.00546448087431694
chequing account,2,2018,4,0.00546448087431694
chit chat,2,2018,4,0.00546448087431694
citizens bank,2,2018,4,0.00546448087431694
closest location,2,2018,4,0.00546448087431694
convenient location,2,2018,4,0.00546448087431694
cross county,2,2018,4,0.00546448087431694
current bank,2,2018,4,0.00546448087431694
customer relations,2,2018,4,0.00546448087431694
days ago,2,2018,4,0.00546448087431694
deposit money,2,2018,4,0.00546448087431694
entire house,2,2018,4,0.00546448087431694
entire staff,2,2018,4,0.00546448087431694
equity line,2,2018,4,0.00546448087431694
excellent service,2,2018,4,0.00546448087431694
exchange rate,2,2018,4,0.00546448087431694
experienced person,2,2018,4,0.00546448087431694
extra charge,2,2018,4,0.00546448087431694
extremely happy,2,2018,4,0.00546448087431694
extremely helpful,2,2018,4,0.00546448087431694
extremely thankful,2,2018,4,0.00546448087431694
fairly quick,2,2018,4,0.00546448087431694
fargo account,2,2018,4,0.00546448087431694
fast service,2,2018,4,0.00546448087431694
financial institution,2,2018,4,0.00546448087431694
foreign currency,2,2018,4,0.00546448087431694
freeway insurance,2,2018,4,0.00546448087431694
friendly service,2,2018,4,0.00546448087431694
front desk,2,2018,4,0.00546448087431694
front triennial,2,2018,4,0.00546448087431694
helpful friendly,2,2018,4,0.00546448087431694
helpful ni,2,2018,4,0.00546448087431694
hotel staff,2,2018,4,0.00546448087431694
hvac service,2,2018,4,0.00546448087431694
id card,2,2018,4,0.00546448087431694
insurance company,2,2018,4,0.00546448087431694
international driver's,2,2018,4,0.00546448087431694
ira account,2,2018,4,0.00546448087431694
customer service,22,2016,3,0.07457627118644068
3 stars,9,2016,3,0.030508474576271188
oil change,9,2016,3,0.030508474576271188
credit card,7,2016,3,0.023728813559322035
credit score,7,2016,3,0.023728813559322035
5 minutes,5,2016,3,0.01694915254237288
9am 6pm,5,2016,3,0.01694915254237288
service fee,5,2016,3,0.01694915254237288
yelp review,5,2016,3,0.01694915254237288
10 minutes,4,2016,3,0.013559322033898305
3 star,4,2016,3,0.013559322033898305
5 star,4,2016,3,0.013559322033898305
5 stars,4,2016,3,0.013559322033898305
ac unit,4,2016,3,0.013559322033898305
lending tree,4,2016,3,0.013559322033898305
phone call,4,2016,3,0.013559322033898305
phone calls,4,2016,3,0.013559322033898305
test drive,4,2016,3,0.013559322033898305
1 2,3,2016,3,0.010169491525423728
1 time,3,2016,3,0.010169491525423728
15 minutes,3,2016,3,0.010169491525423728
25 minutes,3,2016,3,0.010169491525423728
6 months,3,2016,3,0.010169491525423728
bs fees,3,2016,3,0.010169491525423728
car fax,3,2016,3,0.010169491525423728
credit cards,3,2016,3,0.010169491525423728
exchange rate,3,2016,3,0.010169491525423728
gas station,3,2016,3,0.010169491525423728
health insurance,3,2016,3,0.010169491525423728
josh burros,3,2016,3,0.010169491525423728
july 1,3,2016,3,0.010169491525423728
mat leave,3,2016,3,0.010169491525423728
pawn shops,3,2016,3,0.010169491525423728
personal bankers,3,2016,3,0.010169491525423728
plumbing company,3,2016,3,0.010169491525423728
rude response,3,2016,3,0.010169491525423728
russ darrow,3,2016,3,0.010169491525423728
star rating,3,2016,3,0.010169491525423728
star review,3,2016,3,0.010169491525423728
1 3,2,2016,3,0.006779661016949152
11 day,2,2016,3,0.006779661016949152
15 16,2,2016,3,0.006779661016949152
2 3,2,2016,3,0.006779661016949152
2 days,2,2016,3,0.006779661016949152
24 hours,2,2016,3,0.006779661016949152
3 days,2,2016,3,0.006779661016949152
3 hours,2,2016,3,0.006779661016949152
3 weeks,2,2016,3,0.006779661016949152
40 minutes,2,2016,3,0.006779661016949152
5 people,2,2016,3,0.006779661016949152
69 service,2,2016,3,0.006779661016949152
8 15,2,2016,3,0.006779661016949152
9 o'clock,2,2016,3,0.006779661016949152
atm machine,2,2016,3,0.006779661016949152
az membership,2,2016,3,0.006779661016949152
bi weekly,2,2016,3,0.006779661016949152
caf tangerine,2,2016,3,0.006779661016949152
carlos casanova,2,2016,3,0.006779661016949152
carne asada,2,2016,3,0.006779661016949152
charlotte office,2,2016,3,0.006779661016949152
checking account,2,2016,3,0.006779661016949152
cool concept,2,2016,3,0.006779661016949152
credit coordinator,2,2016,3,0.006779661016949152
credit union,2,2016,3,0.006779661016949152
currency exchange,2,2016,3,0.006779661016949152
customer relations,2,2016,3,0.006779661016949152
debit card,2,2016,3,0.006779661016949152
east coast,2,2016,3,0.006779661016949152
fair price,2,2016,3,0.006779661016949152
fax report,2,2016,3,0.006779661016949152
fi router,2,2016,3,0.006779661016949152
finance office,2,2016,3,0.006779661016949152
home loan,2,2016,3,0.006779661016949152
homeowners policy,2,2016,3,0.006779661016949152
horrible experience,2,2016,3,0.006779661016949152
huge increase,2,2016,3,0.006779661016949152
insurance company,2,2016,3,0.006779661016949152
lawyer dennis,2,2016,3,0.006779661016949152
line moving,2,2016,3,0.006779661016949152
love love,2,2016,3,0.006779661016949152
n3 stars,2,2016,3,0.006779661016949152
negative experience,2,2016,3,0.006779661016949152
nice helpful,2,2016,3,0.006779661016949152
nupdate ni,2,2016,3,0.006779661016949152
online transactions,2,2016,3,0.006779661016949152
orange chicken,2,2016,3,0.006779661016949152
perfect english,2,2016,3,0.006779661016949152
positive experience,2,2016,3,0.006779661016949152
postal code,2,2016,3,0.006779661016949152
pressure style,2,2016,3,0.006779661016949152
pretty nice,2,2016,3,0.006779661016949152
quick service,2,2016,3,0.006779661016949152
salt cell,2,2016,3,0.006779661016949152
service reps,2,2016,3,0.006779661016949152
simple transaction,2,2016,3,0.006779661016949152
speak perfect,2,2016,3,0.006779661016949152
temporary card,2,2016,3,0.006779661016949152
wait time,2,2016,3,0.006779661016949152
waiting forever,2,2016,3,0.006779661016949152
walked straight,2,2016,3,0.006779661016949152
customer service,18,2015,3,0.06896551724137931
parking lot,8,2015,3,0.03065134099616858
5 minutes,6,2015,3,0.022988505747126436
checking account,6,2015,3,0.022988505747126436
3 stars,5,2015,3,0.019157088122605363
debit card,5,2015,3,0.019157088122605363
jd byrider,5,2015,3,0.019157088122605363
online banking,5,2015,3,0.019157088122605363
america branch,4,2015,3,0.01532567049808429
dee's donuts,4,2015,3,0.01532567049808429
desert schools,4,2015,3,0.01532567049808429
friendly staff,4,2015,3,0.01532567049808429
personal banker,4,2015,3,0.01532567049808429
30 minutes,3,2015,3,0.011494252873563218
assistance center,3,2015,3,0.011494252873563218
car insurance,3,2015,3,0.011494252873563218
chase branch,3,2015,3,0.011494252873563218
coin jewelry,3,2015,3,0.011494252873563218
direct deposit,3,2015,3,0.011494252873563218
home owners,3,2015,3,0.011494252873563218
le westin,3,2015,3,0.011494252873563218
ms white,3,2015,3,0.011494252873563218
oil change,3,2015,3,0.011494252873563218
phone system,3,2015,3,0.011494252873563218
pv coin,3,2015,3,0.011494252873563218
single time,3,2015,3,0.011494252873563218
taxpayer assistance,3,2015,3,0.011494252873563218
teller line,3,2015,3,0.011494252873563218
1 star,2,2015,3,0.007662835249042145
1 teller,2,2015,3,0.007662835249042145
2 3,2,2015,3,0.007662835249042145
2 days,2,2015,3,0.007662835249042145
2 months,2,2015,3,0.007662835249042145
2 weeks,2,2015,3,0.007662835249042145
20 30,2,2015,3,0.007662835249042145
3 4,2,2015,3,0.007662835249042145
3 5,2,2015,3,0.007662835249042145
3 star,2,2015,3,0.007662835249042145
3 tellers,2,2015,3,0.007662835249042145
3 times,2,2015,3,0.007662835249042145
30 mins,2,2015,3,0.007662835249042145
5 min,2,2015,3,0.007662835249042145
5 stars,2,2015,3,0.007662835249042145
african american,2,2015,3,0.007662835249042145
atm machines,2,2015,3,0.007662835249042145
automated system,2,2015,3,0.007662835249042145
bad service,2,2015,3,0.007662835249042145
byrider customer,2,2015,3,0.007662835249042145
casino atms,2,2015,3,0.007662835249042145
credit account,2,2015,3,0.007662835249042145
credit card,2,2015,3,0.007662835249042145
credit cards,2,2015,3,0.007662835249042145
credit score,2,2015,3,0.007662835249042145
credit unions,2,2015,3,0.007662835249042145
deny deny,2,2015,3,0.007662835249042145
deposit form,2,2015,3,0.007662835249042145
doc visits,2,2015,3,0.007662835249042145
engine light,2,2015,3,0.007662835249042145
free checking,2,2015,3,0.007662835249042145
free wifi,2,2015,3,0.007662835249042145
friendly employees,2,2015,3,0.007662835249042145
future business,2,2015,3,0.007662835249042145
giving helping,2,2015,3,0.007662835249042145
green valley,2,2015,3,0.007662835249042145
guy named,2,2015,3,0.007662835249042145
homeless people,2,2015,3,0.007662835249042145
joint checking,2,2015,3,0.007662835249042145
las vegas,2,2015,3,0.007662835249042145
